customer_id,first_name,last_name,email,phone,age,income,registration_date,status,city,state,purchase_amount,loyalty_score
CUST_00424,Jane,Brown,jane.brown@gmail.com,555-196-8261,66,65265,2022-10-24,Suspended,Philadelphia,AZ,,27
CUST_00425,Mike,Wilson,mike.wilson@gmail.com,999.334.5306,39,133689,2021-10-07,Pending,Phoenix,TX,1880.57,8
CUST_00426, Lisa ,Brown,lisa.brown@yahoo.com,789-124-6273,46,39003,2020-06-01,Inactive,Chicago,CA,1942.56,6
CUST_00427,Tom,Taylor,tom.taylor@gmail.com,999.583.3200,200,44893,2020-11-04,Suspended,San Jose,TX,1097.7,85
CUST_00428,Chris,Miller,chris.miller@yahoo.com,7895794730,30,117282,2021-06-14,Suspended, San Jose ,CA,860.39,63
CUST_00429, Chris ,Smith,chris.smith@gmail.com,(789) 909-9827,80,39723,2022-12-25,Inactive,Dallas,CA,1985.97,97
CUST_00430,Tom,Miller,tom.miller@gmail.com,(999) 447-8439,42,54521,2021-10-22,Pending,Chicago,PA,1310.69,26
CUST_00431,Anna,Wilson,anna.wilson@gmail.com,(123) 126-9739,38,1000000,2021-03-03,Inactive,Phoenix,TX,,28
CUST_00432,John,Brown,john.brown@yahoo.com,(456) 489-1806,29,100799,2022-11-23,Active,Chicago,CA,723.2,41
CUST_00433,Sarah,Johnson,sarah.johnson@gmail.com,555-463-6904,5,131190,2022-03-09,Pending,New York,PA,1696.36,23
CUST_00434,Mike,Anderson,mike.anderson@yahoo.com,789-943-3580,69,72850,2020-08-12,Inactive,New York,PA,,34
CUST_00435, John ,Smith,john.smith@gmail.com,(555) 880-9604,22,87349,2022-08-09,Pending,Dallas,NY,944.28,33
CUST_00436,Chris,Wilson,chris.wilson@gmail.com,4568612553,57,54651,2021-05-28,Inactive,Phoenix,CA,1158.56,35
CUST_00437,Mike,Wilson,mike.wilson@yahoo.com,555-913-4242,38,88016,2022-09-17,Suspended,Houston,CA,1985.47,59
CUST_00438,Chris,Taylor,chris.taylor@yahoo.com,789.567.2581,41,28331,2023-01-17,Inactive,Los Angeles,CA,1428.26,17
CUST_00439,David,Taylor,david.taylor@gmail.com,999-960-4634,51,129891,2022-12-27,Suspended,Dallas,TX,325.91,88
CUST_00440,Anna,Davis,anna.davis@yahoo.com,789.634.7901,78,34813,2021-05-29,Suspended,Houston,CA,826.65,19
CUST_00441,Mike,Davis,mike.davis@gmail.com,456-511-3022,66,108460,2020-08-28,Suspended,Dallas,CA,882.16,16
CUST_00442,Anna,Taylor,anna.taylor@yahoo.com,123.536.3759,24,120913,2023-05-20,Suspended,Houston,TX,1279.74,99
CUST_00443,David,Miller,david.miller@gmail.com,5552068993,73,500000,2020-03-27,Active,San Jose,CA,243.77,98
CUST_00444,Anna,Thomas,anna.thomas@yahoo.com,999-138-7532,19,68117,2020-07-21,Suspended,San Antonio,AZ,1369.19,46
CUST_00445,Sarah,MILLER,sarah.miller@yahoo.com,456-763-6273,72,71111,2023-06-16,Inactive,Philadelphia,CA,632.72,64
CUST_00446,Tom,Davis,tom.davis@yahoo.com,456-214-4109,62,37237,2020-07-04,Pending,Phoenix,PA,1843.3,14
CUST_00447,David,THOMAS,david.thomas@gmail.com,789-329-4587,33,1000000,2022-09-16,Pending,San Antonio,TX,1697.33,75
CUST_00448,Anna,Moore,anna.moore@gmail.com,456-465-2262,76,91512,2023-12-21,Pending,Dallas,CA,703.2,90
CUST_00449,Chris,Davis,chris.davis@gmail.com,(456) 122-8347,22,500000,2023-03-12,Suspended,New York,IL,,28
CUST_00450,David,Anderson,david.anderson@gmail.com,(999) 797-6152,22,94438,2022-04-27,Inactive,Houston,IL,68.68,64
CUST_00451,lisa,Johnson,lisa.johnson@gmail.com,555.418.6818,29,51293,2021-04-09,Suspended,Los Angeles,TX,1759.81,8
CUST_00452,john, WILSON,john.wilson@gmail.com,999-979-2136,80,139307,2023-10-31,Inactive,San Jose,CA,1760.55,23
CUST_00453,Emma,Smith,emma.smith@yahoo.com,7892712633,27,500000,2022-07-20,Pending,San Diego,CA,737.73,31
CUST_00454,Emma,DAVIS,emma.davis@yahoo.com,999-193-6251,26,50957,2021-08-22,Pending,San Antonio,NY,649.81,62
CUST_00455,David,Taylor,david.taylor@gmail.com,(123) 414-9893,150,95485,2020-04-17,Pending,Dallas,PA,98.99,28
CUST_00456,Mike,DAVIS,mike.davis@gmail.com,555-397-1077,71,45437,2020-10-17,Inactive,San Jose,TX,1423.24,81
CUST_00457,David,Moore,david.moore@yahoo.com,(555) 359-1170,25,128702,2022-09-27,Active,Chicago,AZ,,92
CUST_00458,Tom,Miller,tom.miller@yahoo.com,(456) 188-9158,20,49179,2020-06-20,Active,Houston,IL,1540.56,85
CUST_00459, Sarah ,DAVIS,sarah.davis@gmail.com,(456) 458-8569,58,111246,2022-06-17,Active,san diego,TX,330.59,71
CUST_00460,John,Johnson,john.johnson@yahoo.com,7891031957,25,124899,2023-07-10,Active, San Jose ,CA,,83
CUST_00461,Anna,Moore,anna.moore@yahoo.com,555-565-9789,150,5000,2022-01-23,Active,San Antonio,CA,1760.81,30
CUST_00462,Mike,Wilson,mike.wilson@yahoo.com,555-433-7535,54,139505,2023-09-12,Suspended,San Diego,TX,620.73,51
CUST_00463,Jane,Anderson,jane.anderson@gmail.com,(456) 445-3567,42,47589,2021-07-13,Inactive,San Antonio,IL,942.47,95
CUST_00464,Emma,Wilson,emma.wilson@gmail.com,123-108-1864,79,135189,2020-05-15,Suspended,San Jose,CA,1410.17,38
CUST_00465,Chris,Brown,chris.brown@gmail.com,9992163402,20,74931,2022-08-26,Pending, San Diego ,PA,,75
CUST_00466,Emma,Smith,emma.smith@invalid,789-238-5916,150,128911,2020-06-19,Suspended,San Jose,CA,,54
CUST_00467,Lisa,Miller,lisa.miller@yahoo.com,(123) 764-4912,66,111430,2020-06-13,Suspended,dallas,CA,1151.57,39
CUST_00468,Emma,Moore,emma.moore@gmail.com,5556654160,23,1000000,2020-06-22,Suspended, Dallas ,IL,223.03,10
CUST_00469,Jane,Brown,jane.brown@yahoo.com,(789) 991-2153,26,122788,2020-06-15,Inactive,Los Angeles,TX,473.82,7
CUST_00470,Tom,Wilson,tom.wilson@yahoo.com,555-553-4029,74,49817,2023-12-04,Active,Los Angeles,TX,1274.24,76
CUST_00471,Tom,Anderson,tom.anderson@gmail.com,7894521989,66,83449,2020-01-25,Active,Philadelphia,PA,1214.96,9
CUST_00472,Lisa,Taylor,lisa.taylor@gmail.com,4565726314,75,45012,2020-10-17,Pending,San Antonio,PA,1741.8,20
CUST_00473,John,Moore,john.moore@gmail.com,555-377-6526,79,61394,2021-04-11,Inactive,San Diego,TX,,21
CUST_00474,John,WILSON,john.wilson@gmail.com,555.113.6046,61,105167,2020-09-06,Inactive,Dallas,IL,1941.16,9
CUST_00475,Lisa,Moore,lisa.moore@yahoo.com,555-668-6582,200,144456,2021-04-13,Inactive,Houston,NY,1762.65,50
CUST_00476,anna,Wilson,anna.wilson@invalid,789.910.5525,21,54272,2023-07-20,Active,Philadelphia,TX,552.79,41
CUST_00477,Lisa,Thomas,lisa.thomas@yahoo.com,7893895066,70,64082,2021-06-18,Inactive, Chicago ,TX,935.23,19
CUST_00478,Tom,Anderson,tom.anderson@gmail.com,999.430.1277,41,134026,2022-02-07,Active,San Antonio,PA,1523.46,83
CUST_00479,anna,Thomas,anna.thomas@yahoo.com,456.830.4850,44,34119,2022-10-05,Pending,dallas,TX,1100.71,12
CUST_00480,Emma,Brown,emma.brown@gmail.com,123-590-1694,5,67329,2022-03-04,Pending,New York,NY,1397.28,71
CUST_00481,sarah,Thomas,sarah.thomas@yahoo.com,999.255.9785,50,134421,2021-02-16,Suspended,Philadelphia,TX,577.91,4
CUST_00482,Chris,Moore,chris.moore@gmail.com,(999) 853-5892,32,140917,2021-05-31,Inactive, dallas ,IL,,27
CUST_00483,Tom,Wilson,tom.wilson@gmail.com,456.734.1819,37,120518,2023-03-09,Inactive,los angeles,TX,,95
CUST_00484,Jane,MILLER,jane.miller@gmail.com,4561884847,55,60800,2021-07-07,Active,San Jose,IL,801.1,49
CUST_00485,Emma,Moore,emma.moore@gmail.com,789-836-8850,46,110220,2020-03-31,Pending,Dallas,TX,1487.63,37
CUST_00486,Anna,Wilson,anna.wilson@gmail.com,456.694.7582,27,123521,2022-10-09,Pending,Philadelphia,AZ,,43
CUST_00487,Emma, Taylor,emma.taylor@yahoo.com,4569354372,44,90717,2023-01-19,Active, Dallas ,TX,337.76,30
CUST_00488,Lisa,Taylor,lisa.taylor@yahoo.com,555-867-7684,75,118874,2020-01-02,Active,San Diego,AZ,818.18,27
CUST_00489,jane,DAVIS,jane.davis@gmail.com,789.777.7602,31,106167,2023-04-22,Pending,San Jose,NY,709.48,33
CUST_00490,Tom,Anderson,tom.anderson@yahoo.com,(123) 489-1633,71,145889,2020-07-11,Pending,San Antonio,CA,626.53,100
CUST_00491,Emma,DAVIS,emma.davis@gmail.com,(999) 555-2132,25,89369,2020-12-22,Pending, Phoenix ,CA,228.25,20
CUST_00492,Jane,Davis,jane.davis@gmail.com,(555) 144-5952,26,149082,2023-05-24,Active,San Diego,TX,1055.1,89
CUST_00493,Chris,JOHNSON,chris.johnson@gmail.com,789-619-4985,29,83471,2023-09-13,Suspended,Dallas,IL,240.54,6
CUST_00494, Mike ,Miller,mike.miller@gmail.com,7894274992,30,87688,2022-09-07,Inactive,Los Angeles,TX,,10
CUST_00495,Mike,Anderson,mike.anderson@gmail.com,(555) 959-6926,67,50245,2023-10-07,Suspended,San Antonio,TX,263.38,79
CUST_00496,Chris,Moore,chris.moore@yahoo.com,(555) 714-1506,43,110218,2021-11-30,Suspended,Dallas,CA,778.33,89
CUST_00497,Chris,Thomas,chris.thomas@yahoo.com,999-357-5394,75,56380,2023-03-05,Inactive,Philadelphia,PA,828.96,34
CUST_00498,Sarah,Thomas,sarah.thomas@gmail.com,999.695.9521,31,108026,2021-11-21,Inactive,San Diego,AZ,,59
CUST_00499,Mike,Miller,mike.miller@invalid,1236635539,21,1000000,2022-09-29,Active,San Diego,IL,729.06,7
CUST_00500,Jane,Miller,jane.miller@gmail.com,123-110-2825,57,123530,2021-06-30,Suspended,Houston,PA,351.97,50
CUST_00501,Anna,SMITH,anna.smith@gmail.com,123.570.3713,33,82041,2023-04-02,Pending,San Diego,CA,893.82,20
CUST_00502,Tom,THOMAS,tom.thomas@gmail.com,999-121-9176,63,134699,2023-12-02,Pending,Chicago,PA,555.54,92
CUST_00503, Sarah ,Moore,sarah.moore@yahoo.com,5551209043,76,82325,2021-06-06,Suspended,Houston,AZ,345.4,75
CUST_00504,Anna,Anderson,anna.anderson@gmail.com,456.637.5180,45,145057,2021-01-15,Inactive,San Antonio,TX,,80
CUST_00505,Mike,Miller,mike.miller@gmail.com,123.646.3033,27,49485,2021-05-18,Active,Philadelphia,TX,1006.82,8
CUST_00506,Mike,Smith,mike.smith@yahoo.com,(555) 351-8453,5,85394,2022-12-19,Pending,San Antonio,TX,1298.23,67
CUST_00507,Anna,Thomas,anna.thomas@gmail.com,(555) 229-1596,44,64258,2022-02-04,Active,Philadelphia,TX,1280.52,19
CUST_00508,Anna, Brown,anna.brown@gmail.com,5555743136,5,1000000,2020-07-26,Suspended,philadelphia,TX,,56
CUST_00509, David ,Wilson,david.wilson@gmail.com,(789) 298-6084,31,73662,2020-02-19,Pending,San Antonio,PA,577.01,7
CUST_00510,Anna,Johnson,anna.johnson@gmail.com,999-257-7191,76,105854,2022-02-25,Suspended, San Antonio ,NY,,25
CUST_00511,Sarah,Moore,sarah.moore@invalid,456-267-1613,80,113160,2022-10-07,Active,Los Angeles,PA,1959.12,61
CUST_00512,David,Thomas,david.thomas@gmail.com,999.331.1364,50,119932,2022-04-08,Active,San Jose,CA,1114.48,29
CUST_00513,Sarah,Taylor,sarah.taylor@gmail.com,999.266.8883,21,131831,2022-06-04,Inactive, San Antonio ,PA,479.01,63
CUST_00514,Tom,Thomas,tom.thomas@gmail.com,999-973-2357,49,147470,2023-11-29,Inactive,new york,IL,1688.72,87
CUST_00515,lisa,Thomas,lisa.thomas@invalid,(123) 140-1003,36,93955,2020-05-26,Suspended,chicago,AZ,1554.39,66
CUST_00516,Anna,DAVIS,anna.davis@yahoo.com,789.528.4852,47,45344,2020-03-16,Active,New York,CA,,17
CUST_00517,Jane,Miller,jane.miller@gmail.com,9994723564,22,135247,2021-05-31,Pending,Chicago,TX,1726.52,58
CUST_00518,Lisa,Moore,lisa.moore@yahoo.com,456-195-8977,56,61419,2021-02-18,Inactive, san antonio ,PA,1602.42,48
CUST_00519,Jane,Taylor,jane.taylor@yahoo.com,9995451645,200,95620,2022-07-23,Active,Phoenix,CA,1757.69,60
CUST_00520,Anna,Thomas,anna.thomas@yahoo.com,123-784-5163,78,56323,2022-03-24,Active,san antonio,AZ,1799.99,54
CUST_00521,David,Thomas,david.thomas@yahoo.com,(456) 498-6383,33,5000,2020-07-22,Inactive,Phoenix,AZ,1812.85,27
CUST_00522,Lisa,Johnson,lisa.johnson@gmail.com,456-973-1054,46,90596,2022-12-30,Pending,Dallas,AZ,718.96,12
CUST_00523, Tom ,Davis,tom.davis@yahoo.com,123-249-6604,77,71056,2020-03-02,Suspended,San Antonio,TX,810.89,22
CUST_00524,Emma,THOMAS,emma.thomas@yahoo.com,(555) 670-8501,18,27244,2023-09-23,Suspended,Philadelphia,PA,,11
CUST_00525,Jane,Thomas,jane.thomas@gmail.com,789.351.6112,24,64348,2023-09-23,Inactive,Phoenix,AZ,829.94,10
CUST_00526,Lisa, Johnson,lisa.johnson@gmail.com,123.471.2857,25,52827,2023-04-07,Active,houston,TX,1826.82,11
CUST_00527,Chris,Thomas,chris.thomas@gmail.com,(123) 419-7884,55,141837,2022-09-03,Active,San Diego,CA,1185.8,72
CUST_00528,Sarah,Johnson,sarah.johnson@yahoo.com,555.344.7683,64,49582,2022-10-05,Inactive,New York,TX,1060.28,45
CUST_00529,Anna,Moore,anna.moore@gmail.com,999-217-7644,70,40725,2023-10-06,Inactive,Chicago,TX,1465.19,88
CUST_00530,Sarah,Miller,sarah.miller@gmail.com,123.250.3019,150,114170,2021-07-17,Pending,Houston,TX,1741.2,85
CUST_00531,Emma,Miller,emma.miller@yahoo.com,555.213.5705,67,127982,2022-12-20,Active,San Jose,TX,1379.98,36
CUST_00532,Tom, Miller,tom.miller@gmail.com,456.212.5385,35,92696,2021-09-27,Pending,new york,CA,572.8,32
CUST_00533,Chris,Thomas,chris.thomas@invalid,123-435-7876,64,125160,2022-05-20,Suspended,Phoenix,CA,720.21,49
CUST_00534,Sarah,Davis,sarah.davis@gmail.com,(555) 675-1269,44,121811,2020-05-28,Active,Dallas,TX,202.74,33
CUST_00535,Anna,Moore,anna.moore@gmail.com,(456) 726-2946,35,111153,2023-11-26,Active,San Diego,TX,,13
CUST_00536,Anna,Davis,anna.davis@gmail.com,456-742-1349,20,50671,2021-03-04,Inactive,Chicago,CA,277.68,16
CUST_00537,Sarah,Wilson,sarah.wilson@gmail.com,4566453868,66,34596,2020-11-10,Pending,Los Angeles,IL,1045.32,72
CUST_00538,Chris,Thomas,chris.thomas@yahoo.com,999.276.8292,77,126162,2020-02-11,Inactive,San Antonio,CA,,75
CUST_00539,Mike,Smith,mike.smith@yahoo.com,999-154-9486,21,104547,2023-01-18,Active,Houston,TX,526.72,43
CUST_00540,Mike,Smith,mike.smith@yahoo.com,9991826273,35,500000,2020-03-02,Active,New York,NY,,93
CUST_00541,Lisa,Brown,lisa.brown@yahoo.com,123.158.1423,61,144833,2022-10-29,Suspended,Phoenix,IL,1157.01,62
CUST_00542,Chris,Johnson,chris.johnson@gmail.com,123-578-1430,58,72378,2022-11-22,Suspended,Dallas,CA,307.05,35
CUST_00543,Lisa,Wilson,lisa.wilson@gmail.com,123.312.4938,19,127054,2023-07-27,Inactive,chicago,NY,,51
CUST_00544,Chris,Johnson,chris.johnson@yahoo.com,(456) 660-8760,33,33589,2020-10-16,Pending,San Jose,TX,1342.3,94
CUST_00545,david,Brown,david.brown@yahoo.com,5559941668,80,45535,2021-12-27,Suspended, Phoenix ,TX,1445.04,48
CUST_00546,Mike,Miller,mike.miller@gmail.com,(789) 983-5761,53,92993,2020-12-31,Suspended,Philadelphia,CA,132.44,89
CUST_00547,David,Smith,david.smith@invalid,789-363-6162,23,103624,2022-07-20,Pending,Los Angeles,TX,191.92,87
CUST_00548,Sarah,Brown,sarah.brown@yahoo.com,1235729203,64,141893,2020-01-18,Active, Chicago ,NY,675.83,54
CUST_00549,Mike,THOMAS,mike.thomas@gmail.com,789.103.4501,21,104127,2020-05-25,Active,Dallas,CA,459.43,51
CUST_00550,Lisa,Smith,lisa.smith@yahoo.com,999.345.8393,23,29781,2023-11-25,Suspended,Chicago,NY,1264.65,100
CUST_00551,Sarah,Taylor,sarah.taylor@gmail.com,456.995.1907,74,132239,2020-02-25,Pending,Chicago,TX,359.26,28
CUST_00552,lisa,Wilson,lisa.wilson@yahoo.com,(555) 534-3336,75,129046,2022-12-16,Pending,Houston,TX,1061.93,53
CUST_00553,Sarah,Wilson,sarah.wilson@gmail.com,(123) 619-7033,46,1000000,2020-12-05,Pending,San Jose,TX,1149.7,49
CUST_00554,David,Anderson,david.anderson@yahoo.com,123-248-9769,54,27788,2022-10-21,Suspended,San Jose,TX,,25
CUST_00555,Sarah,Miller,sarah.miller@invalid,1237552928,80,109139,2022-06-24,Inactive,Houston,TX,448.59,86
CUST_00556,Lisa,Davis,lisa.davis@yahoo.com,789.779.2930,69,44299,2022-04-11,Suspended,Dallas,AZ,1105.72,74
CUST_00557,Tom,Johnson,tom.johnson@yahoo.com,456.421.6518,67,95971,2020-11-01,Inactive,San Jose,TX,1799.0,4
CUST_00558,Mike,TAYLOR,mike.taylor@yahoo.com,555-219-7343,39,132914,2020-02-22,Active,Los Angeles,AZ,1263.43,10
CUST_00559,Lisa,Smith,lisa.smith@yahoo.com,5553761275,56,46274,2020-04-29,Pending,Chicago,TX,1196.66,45
CUST_00560,Jane,Taylor,jane.taylor@invalid,999.123.7509,30,84489,2021-04-20,Active,Chicago,IL,1832.48,52
CUST_00561,Chris,Johnson,chris.johnson@gmail.com,456.868.7912,49,70215,2022-02-09,Active,Houston,TX,536.55,7
CUST_00562,Mike,Thomas,mike.thomas@invalid,(123) 541-5512,52,43582,2022-08-06,Pending,Dallas,NY,1281.73,63
CUST_00563,Anna,Anderson,anna.anderson@invalid,456-448-9049,52,40071,2022-11-21,Inactive,Dallas,NY,1149.13,58
CUST_00564,John,Taylor,john.taylor@yahoo.com,(555) 589-2000,18,43825,2020-06-21,Inactive,Chicago,IL,792.78,85
CUST_00565,Lisa,Anderson,lisa.anderson@gmail.com,456.567.1646,57,62854,2023-01-24,Active,Chicago,PA,1903.29,89
CUST_00566,Chris,Moore,chris.moore@gmail.com,9993906681,50,131202,2020-03-14,Pending,Los Angeles,TX,787.09,26
CUST_00567,Mike,Smith,mike.smith@yahoo.com,5559778151,27,41972,2021-10-17,Inactive, San Diego ,TX,1053.53,52
CUST_00568, sarah ,Wilson,sarah.wilson@yahoo.com,555-802-8481,52,122841,2021-12-02,Suspended,Phoenix,TX,794.19,18
CUST_00569,Anna,Miller,anna.miller@yahoo.com,555-987-4187,61,67975,2021-01-17,Suspended,San Diego,TX,1155.13,52
CUST_00570,Sarah,Davis,sarah.davis@yahoo.com,1236315306,53,104938,2021-10-18,Pending,Phoenix,TX,1250.13,87
CUST_00571,Anna,Johnson,anna.johnson@gmail.com,789.188.6967,36,67830,2021-11-02,Inactive,Los Angeles,CA,,54
CUST_00572,Chris, Johnson,chris.johnson@invalid,789-813-2787,57,40992,2023-11-26,Pending,dallas,IL,23.39,47
CUST_00573,Chris,Anderson,chris.anderson@gmail.com,555.525.8369,28,117550,2021-11-22,Suspended,Phoenix,CA,733.78,41
CUST_00574,Anna,Miller,anna.miller@invalid,555.140.1702,55,55420,2020-05-28,Inactive,Chicago,CA,1738.29,9
CUST_00575,Lisa,Wilson,lisa.wilson@yahoo.com,789-971-9516,72,147768,2021-03-30,Pending,San Diego,AZ,307.91,1
CUST_00576,Chris,Brown,chris.brown@yahoo.com,999-854-3190,59,64959,2023-07-02,Active, New York ,CA,836.58,63
CUST_00577,Chris,Taylor,chris.taylor@yahoo.com,456.575.6256,42,99870,2020-03-07,Suspended,Chicago,CA,1318.78,31
CUST_00578,Tom,Smith,tom.smith@gmail.com,456.678.4049,27,99301,2023-06-13,Inactive,San Antonio,TX,1317.92,75
CUST_00579,David,Davis,david.davis@yahoo.com,(999) 976-9850,59,122473,2022-10-06,Inactive,Chicago,NY,529.47,33
CUST_00580,Emma,Thomas,emma.thomas@gmail.com,1234395038,76,39747,2021-03-14,Pending,Philadelphia,TX,306.99,87
CUST_00581,Jane,Brown,jane.brown@gmail.com,123.631.9248,62,117399,2022-02-01,Suspended,Chicago,NY,1845.87,99
CUST_00582,John,Miller,john.miller@yahoo.com,(789) 212-8540,59,127133,2023-04-16,Suspended,new york,AZ,1472.5,25
CUST_00583,Sarah,Smith,sarah.smith@yahoo.com,123-149-3472,61,500000,2022-04-19,Pending,chicago,CA,771.34,14
CUST_00584,Mike,Smith,mike.smith@yahoo.com,5556854153,31,111551,2021-01-01,Pending,Phoenix,AZ,189.3,3
CUST_00585, Tom ,Anderson,tom.anderson@invalid,456.117.4172,71,131229,2023-09-03,Active,Houston,PA,1392.18,64
CUST_00586,Jane,Davis,jane.davis@gmail.com,789-880-3135,48,500000,2020-09-09,Suspended,San Jose,CA,341.04,80
CUST_00587,Jane,Moore,jane.moore@gmail.com,(123) 450-6233,25,72603,2022-04-10,Pending,San Jose,PA,1575.81,80
CUST_00588,Emma,Thomas,emma.thomas@gmail.com,(555) 961-2743,67,127708,2022-11-19,Active,New York,TX,209.75,52
CUST_00589,Jane,Taylor,jane.taylor@yahoo.com,5554501996,50,84370,2020-07-27,Inactive,New York,CA,,37
CUST_00590,Chris,Miller,chris.miller@gmail.com,5555577978,49,40793,2023-02-23,Active,Philadelphia,TX,321.6,57
CUST_00591,Tom,Moore,tom.moore@gmail.com,555.512.7796,200,123971,2020-05-18,Active,New York,CA,512.11,3
CUST_00592,David,Thomas,david.thomas@yahoo.com,(789) 687-1049,56,130884,2023-04-22,Suspended,San Jose,TX,1063.08,64
CUST_00593,Jane,Davis,jane.davis@yahoo.com,1233931804,35,133909,2020-12-22,Suspended,San Antonio,TX,1194.29,75
CUST_00594,Jane,THOMAS,jane.thomas@gmail.com,456-578-1835,44,45756,2023-09-15,Active,phoenix,TX,,11
CUST_00595,Anna,Thomas,anna.thomas@yahoo.com,(123) 555-1367,72,96646,2022-03-28,Suspended,Phoenix,CA,1761.55,46
CUST_00596,Sarah,Thomas,sarah.thomas@gmail.com,123-147-7861,42,64263,2023-05-04,Pending,Los Angeles,IL,1004.37,76
CUST_00597,Mike,Thomas,mike.thomas@gmail.com,555.702.6810,23,80511,2020-08-18,Suspended,san antonio,TX,575.39,89
CUST_00598,Sarah,Wilson,sarah.wilson@yahoo.com,5558185637,33,147625,2023-06-06,Pending,New York,IL,33.11,72
CUST_00599,Tom,Brown,tom.brown@gmail.com,999-614-4637,74,58886,2022-03-20,Pending,Chicago,CA,145.62,3
CUST_00600,Jane,Johnson,jane.johnson@yahoo.com,789-940-4351,44,69791,2021-01-17,Inactive,New York,TX,671.58,90
CUST_00601,Mike,Wilson,mike.wilson@gmail.com,7893801462,22,122037,2022-09-18,Active,Dallas,TX,1097.78,6
CUST_00602,John,Moore,john.moore@gmail.com,123.737.4026,57,105924,2021-05-24,Pending,San Jose,TX,631.58,12
CUST_00603, Anna ,Miller,anna.miller@gmail.com,456.813.7250,48,114491,2020-05-06,Inactive,San Jose,TX,635.63,53
CUST_00604,Mike,Johnson,mike.johnson@gmail.com,999-926-3226,76,74157,2023-10-29,Suspended,Dallas,TX,1580.46,34
CUST_00605,David,Wilson,david.wilson@gmail.com,7899241473,72,58828,2022-04-08,Pending,Chicago,TX,585.49,14
CUST_00606,Lisa,Thomas,lisa.thomas@gmail.com,4565388837,26,105382,2020-05-17,Pending,New York,CA,1822.33,65
CUST_00607,David, Anderson,david.anderson@gmail.com,123-505-8883,29,140668,2022-01-03,Pending,New York,IL,,53
CUST_00608,mike,Moore,mike.moore@gmail.com,(555) 450-4735,40,1000000,2020-12-11,Suspended,Phoenix,IL,1119.41,97
CUST_00609,Lisa, Miller,lisa.miller@gmail.com,(789) 768-7019,78,147507,2023-12-31,Pending,Phoenix,CA,1245.37,11
CUST_00610,Tom,Davis,tom.davis@gmail.com,(999) 651-7217,21,33817,2023-05-27,Pending,Houston,TX,1221.67,30
CUST_00611,Chris,Anderson,chris.anderson@gmail.com,123.832.7493,22,70264,2020-12-18,Suspended,Phoenix,PA,860.72,69
CUST_00612,Chris,Wilson,chris.wilson@gmail.com,7896245185,54,101850,2022-12-16,Inactive,san jose,PA,1409.12,62
CUST_00613,Emma,Brown,emma.brown@invalid,999-827-5139,28,56230,2023-03-09,Active,Chicago,TX,789.88,21
CUST_00614,Anna, Davis,anna.davis@yahoo.com,(456) 249-2984,62,85464,2022-06-07,Pending, los angeles ,CA,1120.64,87
CUST_00615,tom,JOHNSON,tom.johnson@gmail.com,(456) 666-5740,35,123444,2023-02-01,Inactive,Houston,CA,1355.8,13
CUST_00616,Sarah, Smith,sarah.smith@gmail.com,7898051754,75,80323,2021-07-04,Active,los angeles,PA,182.22,12
CUST_00617,sarah,Miller,sarah.miller@yahoo.com,7894764189,30,43458,2022-02-12,Pending,Chicago,NY,1084.47,72
CUST_00618,Anna,Johnson,anna.johnson@gmail.com,7896838446,56,27919,2020-06-27,Inactive,San Antonio,PA,1927.15,67
CUST_00619,mike, Moore,mike.moore@yahoo.com,(789) 242-2193,47,36824,2023-10-06,Inactive,San Diego,CA,1349.22,83
CUST_00620,David,Johnson,david.johnson@gmail.com,555.560.1874,26,97555,2021-12-10,Suspended,Philadelphia,PA,1016.54,1
CUST_00621,Mike,Brown,mike.brown@yahoo.com,123-324-6606,26,138313,2022-08-20,Inactive,Dallas,PA,,36
CUST_00622,Jane,Taylor,jane.taylor@yahoo.com,(456) 192-3232,21,148597,2023-02-25,Active,Los Angeles,NY,1689.24,14
CUST_00623,Jane,WILSON,jane.wilson@yahoo.com,555.133.8575,18,500000,2023-12-05,Active,Dallas,PA,461.74,83
CUST_00624,Anna,Anderson,anna.anderson@gmail.com,789-884-2893,5,131291,2023-01-07,Active,Houston,CA,671.26,20
CUST_00625,Chris,Thomas,chris.thomas@yahoo.com,(789) 548-5194,35,500000,2020-03-20,Pending,San Diego,AZ,,70
CUST_00626,Chris,Miller,chris.miller@yahoo.com,7891548299,63,72199,2022-07-08,Suspended,philadelphia,IL,373.72,2
CUST_00627, Chris ,Wilson,chris.wilson@gmail.com,9998979315,61,68061,2021-08-27,Pending,san antonio,IL,818.18,80
CUST_00628,Sarah,Wilson,sarah.wilson@gmail.com,(123) 782-3215,44,116702,2020-04-13,Active,Philadelphia,IL,,45
CUST_00629,Anna,Miller,anna.miller@yahoo.com,123.964.3115,55,109399,2020-02-27,Inactive,los angeles,AZ,,80
CUST_00630,David,Smith,david.smith@gmail.com,(456) 538-1747,200,105658,2023-06-16,Inactive,Dallas,TX,,88
CUST_00631,Mike,SMITH,mike.smith@gmail.com,1236597338,20,142366,2021-05-09,Pending,Dallas,TX,1144.85,37
CUST_00632,lisa,Davis,lisa.davis@gmail.com,123-748-6700,150,142813,2022-03-12,Inactive,Phoenix,IL,1259.2,85
CUST_00633,Mike,Davis,mike.davis@gmail.com,1231059863,33,141182,2020-08-26,Active,San Antonio,IL,22.93,87
CUST_00634,Emma,Wilson,emma.wilson@yahoo.com,456-707-7938,5,130395,2021-01-01,Active,Chicago,IL,929.27,60
